C:\Driving\IMG\center_2020_09_05_16_41_02_194.jpg, C:\Driving\IMG\left_2020_09_05_16_41_02_194.jpg, C:\Driving\IMG\right_2020_09_05_16_41_02_194.jpg, -0.2751342, 1, 0, 30.17579
C:\Driving\IMG\center_2020_09_05_16_41_02_300.jpg, C:\Driving\IMG\left_2020_09_05_16_41_02_300.jpg, C:\Driving\IMG\right_2020_09_05_16_41_02_300.jpg, -0.4959108, 1, 0, 30.15958
C:\Driving\IMG\center_2020_09_05_16_41_02_407.jpg, C:\Driving\IMG\left_2020_09_05_16_41_02_407.jpg, C:\Driving\IMG\right_2020_09_05_16_41_02_407.jpg, -0.1753275, 1, 0, 30.19373
C:\Driving\IMG\center_2020_09_05_16_41_02_514.jpg, C:\Driving\IMG\left_2020_09_05_16_41_02_514.jpg, C:\Driving\IMG\right_2020_09_05_16_41_02_514.jpg, 0, 1, 0, 30.18856
C:\Driving\IMG\center_2020_09_05_16_41_02_618.jpg, C:\Driving\IMG\left_2020_09_05_16_41_02_618.jpg, C:\Driving\IMG\right_2020_09_05_16_41_02_618.jpg, 0, 1, 0, 30.18891
C:\Driving\IMG\center_2020_09_05_16_41_02_724.jpg, C:\Driving\IMG\left_2020_09_05_16_41_02_724.jpg, C:\Driving\IMG\right_2020_09_05_16_41_02_724.jpg, 0, 1, 0, 30.18939
C:\Driving\IMG\center_2020_09_05_16_41_02_825.jpg, C:\Driving\IMG\left_2020_09_05_16_41_02_825.jpg, C:\Driving\IMG\right_2020_09_05_16_41_02_825.jpg, 0, 1, 0, 30.18943
C:\Driving\IMG\center_2020_09_05_16_41_02_930.jpg, C:\Driving\IMG\left_2020_09_05_16_41_02_930.jpg, C:\Driving\IMG\right_2020_09_05_16_41_02_930.jpg, 0, 1, 0, 30.18959
C:\Driving\IMG\center_2020_09_05_16_41_03_045.jpg, C:\Driving\IMG\left_2020_09_05_16_41_03_045.jpg, C:\Driving\IMG\right_2020_09_05_16_41_03_045.jpg, 0, 1, 0, 30.19098
C:\Driving\IMG\center_2020_09_05_16_41_03_143.jpg, C:\Driving\IMG\left_2020_09_05_16_41_03_143.jpg, C:\Driving\IMG\right_2020_09_05_16_41_03_143.jpg, 0, 1, 0, 30.18987
C:\Driving\IMG\center_2020_09_05_16_41_03_249.jpg, C:\Driving\IMG\left_2020_09_05_16_41_03_249.jpg, C:\Driving\IMG\right_2020_09_05_16_41_03_249.jpg, 0, 1, 0, 30.18983
C:\Driving\IMG\center_2020_09_05_16_41_03_350.jpg, C:\Driving\IMG\left_2020_09_05_16_41_03_350.jpg, C:\Driving\IMG\right_2020_09_05_16_41_03_350.jpg, 0, 1, 0, 30.18983
C:\Driving\IMG\center_2020_09_05_16_41_03_453.jpg, C:\Driving\IMG\left_2020_09_05_16_41_03_453.jpg, C:\Driving\IMG\right_2020_09_05_16_41_03_453.jpg, 0, 1, 0, 30.18982
C:\Driving\IMG\center_2020_09_05_16_41_03_559.jpg, C:\Driving\IMG\left_2020_09_05_16_41_03_559.jpg, C:\Driving\IMG\right_2020_09_05_16_41_03_559.jpg, 0, 1, 0, 30.19089
C:\Driving\IMG\center_2020_09_05_16_41_03_665.jpg, C:\Driving\IMG\left_2020_09_05_16_41_03_665.jpg, C:\Driving\IMG\right_2020_09_05_16_41_03_665.jpg, 0, 1, 0, 30.19036
C:\Driving\IMG\center_2020_09_05_16_41_03_769.jpg, C:\Driving\IMG\left_2020_09_05_16_41_03_769.jpg, C:\Driving\IMG\right_2020_09_05_16_41_03_769.jpg, 0, 1, 0, 30.1916
C:\Driving\IMG\center_2020_09_05_16_41_03_873.jpg, C:\Driving\IMG\left_2020_09_05_16_41_03_873.jpg, C:\Driving\IMG\right_2020_09_05_16_41_03_873.jpg, 0, 1, 0, 30.19074
C:\Driving\IMG\center_2020_09_05_16_41_03_977.jpg, C:\Driving\IMG\left_2020_09_05_16_41_03_977.jpg, C:\Driving\IMG\right_2020_09_05_16_41_03_977.jpg, 0, 1, 0, 30.19063
C:\Driving\IMG\center_2020_09_05_16_41_04_079.jpg, C:\Driving\IMG\left_2020_09_05_16_41_04_079.jpg, C:\Driving\IMG\right_2020_09_05_16_41_04_079.jpg, 0, 1, 0, 30.19067
C:\Driving\IMG\center_2020_09_05_16_41_04_182.jpg, C:\Driving\IMG\left_2020_09_05_16_41_04_182.jpg, C:\Driving\IMG\right_2020_09_05_16_41_04_182.jpg, 0, 1, 0, 30.19093
C:\Driving\IMG\center_2020_09_05_16_41_04_286.jpg, C:\Driving\IMG\left_2020_09_05_16_41_04_286.jpg, C:\Driving\IMG\right_2020_09_05_16_41_04_286.jpg, 0, 1, 0, 30.19188
C:\Driving\IMG\center_2020_09_05_16_41_04_395.jpg, C:\Driving\IMG\left_2020_09_05_16_41_04_395.jpg, C:\Driving\IMG\right_2020_09_05_16_41_04_395.jpg, 0, 1, 0, 30.1911
C:\Driving\IMG\center_2020_09_05_16_41_04_498.jpg, C:\Driving\IMG\left_2020_09_05_16_41_04_498.jpg, C:\Driving\IMG\right_2020_09_05_16_41_04_498.jpg, 0, 1, 0, 30.19198
C:\Driving\IMG\center_2020_09_05_16_41_04_605.jpg, C:\Driving\IMG\left_2020_09_05_16_41_04_605.jpg, C:\Driving\IMG\right_2020_09_05_16_41_04_605.jpg, 0, 1, 0, 30.19077
C:\Driving\IMG\center_2020_09_05_16_41_04_706.jpg, C:\Driving\IMG\left_2020_09_05_16_41_04_706.jpg, C:\Driving\IMG\right_2020_09_05_16_41_04_706.jpg, 0, 1, 0, 30.19263
C:\Driving\IMG\center_2020_09_05_16_41_04_811.jpg, C:\Driving\IMG\left_2020_09_05_16_41_04_811.jpg, C:\Driving\IMG\right_2020_09_05_16_41_04_811.jpg, 0, 1, 0, 30.1905
C:\Driving\IMG\center_2020_09_05_16_41_04_915.jpg, C:\Driving\IMG\left_2020_09_05_16_41_04_915.jpg, C:\Driving\IMG\right_2020_09_05_16_41_04_915.jpg, 0, 1, 0, 30.19067
C:\Driving\IMG\center_2020_09_05_16_41_05_019.jpg, C:\Driving\IMG\left_2020_09_05_16_41_05_019.jpg, C:\Driving\IMG\right_2020_09_05_16_41_05_019.jpg, 0, 1, 0, 30.19055
C:\Driving\IMG\center_2020_09_05_16_41_05_127.jpg, C:\Driving\IMG\left_2020_09_05_16_41_05_127.jpg, C:\Driving\IMG\right_2020_09_05_16_41_05_127.jpg, 0, 1, 0, 30.19086
C:\Driving\IMG\center_2020_09_05_16_41_05_230.jpg, C:\Driving\IMG\left_2020_09_05_16_41_05_230.jpg, C:\Driving\IMG\right_2020_09_05_16_41_05_230.jpg, 0, 1, 0, 30.19079
C:\Driving\IMG\center_2020_09_05_16_41_05_340.jpg, C:\Driving\IMG\left_2020_09_05_16_41_05_340.jpg, C:\Driving\IMG\right_2020_09_05_16_41_05_340.jpg, 0, 1, 0, 30.19094
C:\Driving\IMG\center_2020_09_05_16_41_05_448.jpg, C:\Driving\IMG\left_2020_09_05_16_41_05_448.jpg, C:\Driving\IMG\right_2020_09_05_16_41_05_448.jpg, 0, 1, 0, 30.19085
C:\Driving\IMG\center_2020_09_05_16_41_05_548.jpg, C:\Driving\IMG\left_2020_09_05_16_41_05_548.jpg, C:\Driving\IMG\right_2020_09_05_16_41_05_548.jpg, -0.2836203, 1, 0, 30.17409
C:\Driving\IMG\center_2020_09_05_16_41_05_650.jpg, C:\Driving\IMG\left_2020_09_05_16_41_05_650.jpg, C:\Driving\IMG\right_2020_09_05_16_41_05_650.jpg, -0.02293799, 1, 0, 30.19031
C:\Driving\IMG\center_2020_09_05_16_41_05_755.jpg, C:\Driving\IMG\left_2020_09_05_16_41_05_755.jpg, C:\Driving\IMG\right_2020_09_05_16_41_05_755.jpg, 0, 1, 0, 30.18951
C:\Driving\IMG\center_2020_09_05_16_41_05_858.jpg, C:\Driving\IMG\left_2020_09_05_16_41_05_858.jpg, C:\Driving\IMG\right_2020_09_05_16_41_05_858.jpg, 0, 1, 0, 30.19035
C:\Driving\IMG\center_2020_09_05_16_41_05_963.jpg, C:\Driving\IMG\left_2020_09_05_16_41_05_963.jpg, C:\Driving\IMG\right_2020_09_05_16_41_05_963.jpg, 0, 1, 0, 30.19028
C:\Driving\IMG\center_2020_09_05_16_41_06_066.jpg, C:\Driving\IMG\left_2020_09_05_16_41_06_066.jpg, C:\Driving\IMG\right_2020_09_05_16_41_06_066.jpg, -0.3085053, 1, 0, 30.17285
C:\Driving\IMG\center_2020_09_05_16_41_06_168.jpg, C:\Driving\IMG\left_2020_09_05_16_41_06_168.jpg, C:\Driving\IMG\right_2020_09_05_16_41_06_168.jpg, -0.5497713, 1, 0, 30.14849
C:\Driving\IMG\center_2020_09_05_16_41_06_271.jpg, C:\Driving\IMG\left_2020_09_05_16_41_06_271.jpg, C:\Driving\IMG\right_2020_09_05_16_41_06_271.jpg, -0.2706054, 1, 0, 30.19162
C:\Driving\IMG\center_2020_09_05_16_41_06_374.jpg, C:\Driving\IMG\left_2020_09_05_16_41_06_374.jpg, C:\Driving\IMG\right_2020_09_05_16_41_06_374.jpg, 0, 1, 0, 30.18841
C:\Driving\IMG\center_2020_09_05_16_41_06_477.jpg, C:\Driving\IMG\left_2020_09_05_16_41_06_477.jpg, C:\Driving\IMG\right_2020_09_05_16_41_06_477.jpg, 0, 1, 0, 30.1901
C:\Driving\IMG\center_2020_09_05_16_41_06_579.jpg, C:\Driving\IMG\left_2020_09_05_16_41_06_579.jpg, C:\Driving\IMG\right_2020_09_05_16_41_06_579.jpg, 0, 1, 0, 30.1903
C:\Driving\IMG\center_2020_09_05_16_41_06_679.jpg, C:\Driving\IMG\left_2020_09_05_16_41_06_679.jpg, C:\Driving\IMG\right_2020_09_05_16_41_06_679.jpg, 0, 1, 0, 30.19029
C:\Driving\IMG\center_2020_09_05_16_41_06_780.jpg, C:\Driving\IMG\left_2020_09_05_16_41_06_780.jpg, C:\Driving\IMG\right_2020_09_05_16_41_06_780.jpg, 0, 1, 0, 30.1903
C:\Driving\IMG\center_2020_09_05_16_41_06_884.jpg, C:\Driving\IMG\left_2020_09_05_16_41_06_884.jpg, C:\Driving\IMG\right_2020_09_05_16_41_06_884.jpg, 0.2964624, 1, 0, 30.17383
C:\Driving\IMG\center_2020_09_05_16_41_06_988.jpg, C:\Driving\IMG\left_2020_09_05_16_41_06_988.jpg, C:\Driving\IMG\right_2020_09_05_16_41_06_988.jpg, 0.01499368, 1, 0, 30.18999
C:\Driving\IMG\center_2020_09_05_16_41_07_091.jpg, C:\Driving\IMG\left_2020_09_05_16_41_07_091.jpg, C:\Driving\IMG\right_2020_09_05_16_41_07_091.jpg, 0, 1, 0, 30.19005
C:\Driving\IMG\center_2020_09_05_16_41_07_191.jpg, C:\Driving\IMG\left_2020_09_05_16_41_07_191.jpg, C:\Driving\IMG\right_2020_09_05_16_41_07_191.jpg, 0, 1, 0, 30.19025
C:\Driving\IMG\center_2020_09_05_16_41_07_295.jpg, C:\Driving\IMG\left_2020_09_05_16_41_07_295.jpg, C:\Driving\IMG\right_2020_09_05_16_41_07_295.jpg, 0, 1, 0, 30.1903
C:\Driving\IMG\center_2020_09_05_16_41_07_407.jpg, C:\Driving\IMG\left_2020_09_05_16_41_07_407.jpg, C:\Driving\IMG\right_2020_09_05_16_41_07_407.jpg, 0, 1, 0, 30.19031
C:\Driving\IMG\center_2020_09_05_16_41_07_507.jpg, C:\Driving\IMG\left_2020_09_05_16_41_07_507.jpg, C:\Driving\IMG\right_2020_09_05_16_41_07_507.jpg, 0, 1, 0, 30.19029
C:\Driving\IMG\center_2020_09_05_16_41_07_610.jpg, C:\Driving\IMG\left_2020_09_05_16_41_07_610.jpg, C:\Driving\IMG\right_2020_09_05_16_41_07_610.jpg, 0, 1, 0, 30.19024
C:\Driving\IMG\center_2020_09_05_16_41_07_712.jpg, C:\Driving\IMG\left_2020_09_05_16_41_07_712.jpg, C:\Driving\IMG\right_2020_09_05_16_41_07_712.jpg, 0, 1, 0, 30.19033
C:\Driving\IMG\center_2020_09_05_16_41_07_825.jpg, C:\Driving\IMG\left_2020_09_05_16_41_07_825.jpg, C:\Driving\IMG\right_2020_09_05_16_41_07_825.jpg, 0, 1, 0, 30.19031
C:\Driving\IMG\center_2020_09_05_16_41_07_925.jpg, C:\Driving\IMG\left_2020_09_05_16_41_07_925.jpg, C:\Driving\IMG\right_2020_09_05_16_41_07_925.jpg, 0, 1, 0, 30.19029
C:\Driving\IMG\center_2020_09_05_16_41_08_027.jpg, C:\Driving\IMG\left_2020_09_05_16_41_08_027.jpg, C:\Driving\IMG\right_2020_09_05_16_41_08_027.jpg, 0, 1, 0, 30.1903
C:\Driving\IMG\center_2020_09_05_16_41_08_130.jpg, C:\Driving\IMG\left_2020_09_05_16_41_08_130.jpg, C:\Driving\IMG\right_2020_09_05_16_41_08_130.jpg, 0, 1, 0, 30.19031
C:\Driving\IMG\center_2020_09_05_16_41_08_232.jpg, C:\Driving\IMG\left_2020_09_05_16_41_08_232.jpg, C:\Driving\IMG\right_2020_09_05_16_41_08_232.jpg, -0.2751006, 1, 0, 30.17563
C:\Driving\IMG\center_2020_09_05_16_41_08_334.jpg, C:\Driving\IMG\left_2020_09_05_16_41_08_334.jpg, C:\Driving\IMG\right_2020_09_05_16_41_08_334.jpg, -0.03499381, 1, 0, 30.19047
C:\Driving\IMG\center_2020_09_05_16_41_08_440.jpg, C:\Driving\IMG\left_2020_09_05_16_41_08_440.jpg, C:\Driving\IMG\right_2020_09_05_16_41_08_440.jpg, 0, 1, 0, 30.19016
C:\Driving\IMG\center_2020_09_05_16_41_08_542.jpg, C:\Driving\IMG\left_2020_09_05_16_41_08_542.jpg, C:\Driving\IMG\right_2020_09_05_16_41_08_542.jpg, 0, 1, 0, 30.19027
C:\Driving\IMG\center_2020_09_05_16_41_08_643.jpg, C:\Driving\IMG\left_2020_09_05_16_41_08_643.jpg, C:\Driving\IMG\right_2020_09_05_16_41_08_643.jpg, 0, 1, 0, 30.19027
C:\Driving\IMG\center_2020_09_05_16_41_08_748.jpg, C:\Driving\IMG\left_2020_09_05_16_41_08_748.jpg, C:\Driving\IMG\right_2020_09_05_16_41_08_748.jpg, 0, 1, 0, 30.19031
C:\Driving\IMG\center_2020_09_05_16_41_08_850.jpg, C:\Driving\IMG\left_2020_09_05_16_41_08_850.jpg, C:\Driving\IMG\right_2020_09_05_16_41_08_850.jpg, -0.2794794, 1, 0, 30.17532
C:\Driving\IMG\center_2020_09_05_16_41_08_954.jpg, C:\Driving\IMG\left_2020_09_05_16_41_08_954.jpg, C:\Driving\IMG\right_2020_09_05_16_41_08_954.jpg, -0.0275712, 1, 0, 30.19029
C:\Driving\IMG\center_2020_09_05_16_41_09_067.jpg, C:\Driving\IMG\left_2020_09_05_16_41_09_067.jpg, C:\Driving\IMG\right_2020_09_05_16_41_09_067.jpg, 0, 1, 0, 30.19023
C:\Driving\IMG\center_2020_09_05_16_41_09_172.jpg, C:\Driving\IMG\left_2020_09_05_16_41_09_172.jpg, C:\Driving\IMG\right_2020_09_05_16_41_09_172.jpg, 0, 1, 0, 30.19028
C:\Driving\IMG\center_2020_09_05_16_41_09_278.jpg, C:\Driving\IMG\left_2020_09_05_16_41_09_278.jpg, C:\Driving\IMG\right_2020_09_05_16_41_09_278.jpg, 0, 1, 0, 30.20048
C:\Driving\IMG\center_2020_09_05_16_41_09_381.jpg, C:\Driving\IMG\left_2020_09_05_16_41_09_381.jpg, C:\Driving\IMG\right_2020_09_05_16_41_09_381.jpg, 0, 1, 0, 30.0828
C:\Driving\IMG\center_2020_09_05_16_41_09_483.jpg, C:\Driving\IMG\left_2020_09_05_16_41_09_483.jpg, C:\Driving\IMG\right_2020_09_05_16_41_09_483.jpg, 0, 1, 0, 30.18783
C:\Driving\IMG\center_2020_09_05_16_41_09_585.jpg, C:\Driving\IMG\left_2020_09_05_16_41_09_585.jpg, C:\Driving\IMG\right_2020_09_05_16_41_09_585.jpg, 0, 1, 0, 30.18891
C:\Driving\IMG\center_2020_09_05_16_41_09_687.jpg, C:\Driving\IMG\left_2020_09_05_16_41_09_687.jpg, C:\Driving\IMG\right_2020_09_05_16_41_09_687.jpg, 0, 1, 0, 30.18982
C:\Driving\IMG\center_2020_09_05_16_41_09_787.jpg, C:\Driving\IMG\left_2020_09_05_16_41_09_787.jpg, C:\Driving\IMG\right_2020_09_05_16_41_09_787.jpg, 0, 1, 0, 30.18993
C:\Driving\IMG\center_2020_09_05_16_41_09_889.jpg, C:\Driving\IMG\left_2020_09_05_16_41_09_889.jpg, C:\Driving\IMG\right_2020_09_05_16_41_09_889.jpg, 0, 1, 0, 30.18993
C:\Driving\IMG\center_2020_09_05_16_41_09_992.jpg, C:\Driving\IMG\left_2020_09_05_16_41_09_992.jpg, C:\Driving\IMG\right_2020_09_05_16_41_09_992.jpg, 0, 1, 0, 30.18993
C:\Driving\IMG\center_2020_09_05_16_41_10_103.jpg, C:\Driving\IMG\left_2020_09_05_16_41_10_103.jpg, C:\Driving\IMG\right_2020_09_05_16_41_10_103.jpg, 0, 1, 0, 30.18992
C:\Driving\IMG\center_2020_09_05_16_41_10_211.jpg, C:\Driving\IMG\left_2020_09_05_16_41_10_211.jpg, C:\Driving\IMG\right_2020_09_05_16_41_10_211.jpg, 0, 1, 0, 30.18992
C:\Driving\IMG\center_2020_09_05_16_41_10_312.jpg, C:\Driving\IMG\left_2020_09_05_16_41_10_312.jpg, C:\Driving\IMG\right_2020_09_05_16_41_10_312.jpg, 0, 1, 0, 30.18992
C:\Driving\IMG\center_2020_09_05_16_41_10_418.jpg, C:\Driving\IMG\left_2020_09_05_16_41_10_418.jpg, C:\Driving\IMG\right_2020_09_05_16_41_10_418.jpg, 0, 1, 0, 30.18993
C:\Driving\IMG\center_2020_09_05_16_41_10_521.jpg, C:\Driving\IMG\left_2020_09_05_16_41_10_521.jpg, C:\Driving\IMG\right_2020_09_05_16_41_10_521.jpg, 0, 1, 0, 30.18992
C:\Driving\IMG\center_2020_09_05_16_41_10_624.jpg, C:\Driving\IMG\left_2020_09_05_16_41_10_624.jpg, C:\Driving\IMG\right_2020_09_05_16_41_10_624.jpg, 0, 1, 0, 30.18991
C:\Driving\IMG\center_2020_09_05_16_41_10_724.jpg, C:\Driving\IMG\left_2020_09_05_16_41_10_724.jpg, C:\Driving\IMG\right_2020_09_05_16_41_10_724.jpg, 0, 1, 0, 30.18991
C:\Driving\IMG\center_2020_09_05_16_41_10_826.jpg, C:\Driving\IMG\left_2020_09_05_16_41_10_826.jpg, C:\Driving\IMG\right_2020_09_05_16_41_10_826.jpg, 0, 1, 0, 30.18993
C:\Driving\IMG\center_2020_09_05_16_41_10_927.jpg, C:\Driving\IMG\left_2020_09_05_16_41_10_927.jpg, C:\Driving\IMG\right_2020_09_05_16_41_10_927.jpg, 0, 1, 0, 30.18991
C:\Driving\IMG\center_2020_09_05_16_41_11_029.jpg, C:\Driving\IMG\left_2020_09_05_16_41_11_029.jpg, C:\Driving\IMG\right_2020_09_05_16_41_11_029.jpg, 0, 1, 0, 30.18991
C:\Driving\IMG\center_2020_09_05_16_41_11_139.jpg, C:\Driving\IMG\left_2020_09_05_16_41_11_139.jpg, C:\Driving\IMG\right_2020_09_05_16_41_11_139.jpg, 0, 1, 0, 30.18989
C:\Driving\IMG\center_2020_09_05_16_41_11_268.jpg, C:\Driving\IMG\left_2020_09_05_16_41_11_268.jpg, C:\Driving\IMG\right_2020_09_05_16_41_11_268.jpg, 0, 1, 0, 30.18992
C:\Driving\IMG\center_2020_09_05_16_41_11_371.jpg, C:\Driving\IMG\left_2020_09_05_16_41_11_371.jpg, C:\Driving\IMG\right_2020_09_05_16_41_11_371.jpg, 0, 1, 0, 30.18991
C:\Driving\IMG\center_2020_09_05_16_41_11_472.jpg, C:\Driving\IMG\left_2020_09_05_16_41_11_472.jpg, C:\Driving\IMG\right_2020_09_05_16_41_11_472.jpg, 0, 1, 0, 30.18992
C:\Driving\IMG\center_2020_09_05_16_41_11_581.jpg, C:\Driving\IMG\left_2020_09_05_16_41_11_581.jpg, C:\Driving\IMG\right_2020_09_05_16_41_11_581.jpg, 0, 1, 0, 30.18991
C:\Driving\IMG\center_2020_09_05_16_41_11_683.jpg, C:\Driving\IMG\left_2020_09_05_16_41_11_683.jpg, C:\Driving\IMG\right_2020_09_05_16_41_11_683.jpg, 0, 1, 0, 30.18991
C:\Driving\IMG\center_2020_09_05_16_41_11_788.jpg, C:\Driving\IMG\left_2020_09_05_16_41_11_788.jpg, C:\Driving\IMG\right_2020_09_05_16_41_11_788.jpg, 0, 1, 0, 30.1899
C:\Driving\IMG\center_2020_09_05_16_41_11_893.jpg, C:\Driving\IMG\left_2020_09_05_16_41_11_893.jpg, C:\Driving\IMG\right_2020_09_05_16_41_11_893.jpg, 0, 1, 0, 30.18991
C:\Driving\IMG\center_2020_09_05_16_41_11_997.jpg, C:\Driving\IMG\left_2020_09_05_16_41_11_997.jpg, C:\Driving\IMG\right_2020_09_05_16_41_11_997.jpg, 0, 1, 0, 30.18992
C:\Driving\IMG\center_2020_09_05_16_41_12_100.jpg, C:\Driving\IMG\left_2020_09_05_16_41_12_100.jpg, C:\Driving\IMG\right_2020_09_05_16_41_12_100.jpg, 0, 1, 0, 30.18992
C:\Driving\IMG\center_2020_09_05_16_41_12_202.jpg, C:\Driving\IMG\left_2020_09_05_16_41_12_202.jpg, C:\Driving\IMG\right_2020_09_05_16_41_12_202.jpg, 0, 1, 0, 30.1899
C:\Driving\IMG\center_2020_09_05_16_41_12_304.jpg, C:\Driving\IMG\left_2020_09_05_16_41_12_304.jpg, C:\Driving\IMG\right_2020_09_05_16_41_12_304.jpg, 0, 1, 0, 30.18992
C:\Driving\IMG\center_2020_09_05_16_41_12_405.jpg, C:\Driving\IMG\left_2020_09_05_16_41_12_405.jpg, C:\Driving\IMG\right_2020_09_05_16_41_12_405.jpg, 0, 1, 0, 30.18991
C:\Driving\IMG\center_2020_09_05_16_41_12_511.jpg, C:\Driving\IMG\left_2020_09_05_16_41_12_511.jpg, C:\Driving\IMG\right_2020_09_05_16_41_12_511.jpg, 0, 1, 0, 30.18991
C:\Driving\IMG\center_2020_09_05_16_41_12_616.jpg, C:\Driving\IMG\left_2020_09_05_16_41_12_616.jpg, C:\Driving\IMG\right_2020_09_05_16_41_12_616.jpg, 0, 1, 0, 30.1899
C:\Driving\IMG\center_2020_09_05_16_41_12_721.jpg, C:\Driving\IMG\left_2020_09_05_16_41_12_721.jpg, C:\Driving\IMG\right_2020_09_05_16_41_12_721.jpg, 0, 1, 0, 30.18992
C:\Driving\IMG\center_2020_09_05_16_41_12_821.jpg, C:\Driving\IMG\left_2020_09_05_16_41_12_821.jpg, C:\Driving\IMG\right_2020_09_05_16_41_12_821.jpg, 0, 1, 0, 30.18992
C:\Driving\IMG\center_2020_09_05_16_41_12_928.jpg, C:\Driving\IMG\left_2020_09_05_16_41_12_928.jpg, C:\Driving\IMG\right_2020_09_05_16_41_12_928.jpg, -0.2658603, 1, 0, 30.17601
C:\Driving\IMG\center_2020_09_05_16_41_13_032.jpg, C:\Driving\IMG\left_2020_09_05_16_41_13_032.jpg, C:\Driving\IMG\right_2020_09_05_16_41_13_032.jpg, 0, 1, 0, 30.18938
C:\Driving\IMG\center_2020_09_05_16_41_13_136.jpg, C:\Driving\IMG\left_2020_09_05_16_41_13_136.jpg, C:\Driving\IMG\right_2020_09_05_16_41_13_136.jpg, 0, 1, 0, 30.18991
C:\Driving\IMG\center_2020_09_05_16_41_13_238.jpg, C:\Driving\IMG\left_2020_09_05_16_41_13_238.jpg, C:\Driving\IMG\right_2020_09_05_16_41_13_238.jpg, 0, 1, 0, 30.18998
C:\Driving\IMG\center_2020_09_05_16_41_13_343.jpg, C:\Driving\IMG\left_2020_09_05_16_41_13_343.jpg, C:\Driving\IMG\right_2020_09_05_16_41_13_343.jpg, 0, 1, 0, 30.18999
C:\Driving\IMG\center_2020_09_05_16_41_13_448.jpg, C:\Driving\IMG\left_2020_09_05_16_41_13_448.jpg, C:\Driving\IMG\right_2020_09_05_16_41_13_448.jpg, 0, 1, 0, 30.19001
C:\Driving\IMG\center_2020_09_05_16_41_13_554.jpg, C:\Driving\IMG\left_2020_09_05_16_41_13_554.jpg, C:\Driving\IMG\right_2020_09_05_16_41_13_554.jpg, 0, 1, 0, 30.19
C:\Driving\IMG\center_2020_09_05_16_41_13_660.jpg, C:\Driving\IMG\left_2020_09_05_16_41_13_660.jpg, C:\Driving\IMG\right_2020_09_05_16_41_13_660.jpg, 0, 1, 0, 30.18999
C:\Driving\IMG\center_2020_09_05_16_41_13_763.jpg, C:\Driving\IMG\left_2020_09_05_16_41_13_763.jpg, C:\Driving\IMG\right_2020_09_05_16_41_13_763.jpg, 0, 1, 0, 30.18999
C:\Driving\IMG\center_2020_09_05_16_41_13_864.jpg, C:\Driving\IMG\left_2020_09_05_16_41_13_864.jpg, C:\Driving\IMG\right_2020_09_05_16_41_13_864.jpg, 0, 1, 0, 30.19
C:\Driving\IMG\center_2020_09_05_16_41_13_971.jpg, C:\Driving\IMG\left_2020_09_05_16_41_13_971.jpg, C:\Driving\IMG\right_2020_09_05_16_41_13_971.jpg, 0, 1, 0, 30.19
C:\Driving\IMG\center_2020_09_05_16_41_14_075.jpg, C:\Driving\IMG\left_2020_09_05_16_41_14_075.jpg, C:\Driving\IMG\right_2020_09_05_16_41_14_075.jpg, 0, 1, 0, 30.19002
C:\Driving\IMG\center_2020_09_05_16_41_14_182.jpg, C:\Driving\IMG\left_2020_09_05_16_41_14_182.jpg, C:\Driving\IMG\right_2020_09_05_16_41_14_182.jpg, 0, 1, 0, 30.18999
C:\Driving\IMG\center_2020_09_05_16_41_14_288.jpg, C:\Driving\IMG\left_2020_09_05_16_41_14_288.jpg, C:\Driving\IMG\right_2020_09_05_16_41_14_288.jpg, 0, 1, 0, 30.19
C:\Driving\IMG\center_2020_09_05_16_41_14_393.jpg, C:\Driving\IMG\left_2020_09_05_16_41_14_393.jpg, C:\Driving\IMG\right_2020_09_05_16_41_14_393.jpg, 0, 1, 0, 30.18999
C:\Driving\IMG\center_2020_09_05_16_41_14_497.jpg, C:\Driving\IMG\left_2020_09_05_16_41_14_497.jpg, C:\Driving\IMG\right_2020_09_05_16_41_14_497.jpg, 0, 1, 0, 30.19002
C:\Driving\IMG\center_2020_09_05_16_41_14_600.jpg, C:\Driving\IMG\left_2020_09_05_16_41_14_600.jpg, C:\Driving\IMG\right_2020_09_05_16_41_14_600.jpg, 0, 1, 0, 30.19
C:\Driving\IMG\center_2020_09_05_16_41_14_704.jpg, C:\Driving\IMG\left_2020_09_05_16_41_14_704.jpg, C:\Driving\IMG\right_2020_09_05_16_41_14_704.jpg, 0, 1, 0, 30.19
C:\Driving\IMG\center_2020_09_05_16_41_14_810.jpg, C:\Driving\IMG\left_2020_09_05_16_41_14_810.jpg, C:\Driving\IMG\right_2020_09_05_16_41_14_810.jpg, 0, 1, 0, 30.18999
C:\Driving\IMG\center_2020_09_05_16_41_14_916.jpg, C:\Driving\IMG\left_2020_09_05_16_41_14_916.jpg, C:\Driving\IMG\right_2020_09_05_16_41_14_916.jpg, 0, 1, 0, 30.19001
C:\Driving\IMG\center_2020_09_05_16_41_15_021.jpg, C:\Driving\IMG\left_2020_09_05_16_41_15_021.jpg, C:\Driving\IMG\right_2020_09_05_16_41_15_021.jpg, 0, 1, 0, 30.19001
C:\Driving\IMG\center_2020_09_05_16_41_15_121.jpg, C:\Driving\IMG\left_2020_09_05_16_41_15_121.jpg, C:\Driving\IMG\right_2020_09_05_16_41_15_121.jpg, 0, 1, 0, 30.19
